Entity,Code,Day,people_vaccinated_per_hundred
Indiana,,2021-05-18,39.49
Indiana,,2021-05-19,39.67
Indiana,,2021-05-20,39.94
Indiana,,2021-05-21,40.21
Indiana,,2021-05-22,40.51
Indiana,,2021-05-23,40.7
Indiana,,2021-05-24,40.82
Indiana,,2021-05-25,40.87
Indiana,,2021-05-26,41.03
Indiana,,2021-05-27,41.24
Indiana,,2021-05-28,41.44
Indiana,,2021-05-29,41.61
Indiana,,2021-05-30,41.75
Indiana,,2021-06-01,41.87
Indiana,,2021-06-02,41.9
Indiana,,2021-06-03,42.01
Indiana,,2021-06-04,42.13
Indiana,,2021-06-05,42.27
Indiana,,2021-06-06,42.41
Indiana,,2021-06-07,42.5
Indiana,,2021-06-08,42.55
Indiana,,2021-06-09,42.64
Indiana,,2021-06-10,42.64
Indiana,,2021-06-11,42.79
Indiana,,2021-06-12,42.95
Indiana,,2021-06-13,43.04
Indiana,,2021-06-14,43.18
Indiana,,2021-06-15,43.25
Indiana,,2021-06-16,43.26
Indiana,,2021-06-17,43.52
Indiana,,2021-06-18,43.62
Indiana,,2021-06-19,43.72
Indiana,,2021-06-20,43.8
Indiana,,2021-06-21,43.89
Indiana,,2021-06-22,43.92
Iowa,,2021-01-12,2.91
Iowa,,2021-01-13,3.23
Iowa,,2021-01-14,3.2
Iowa,,2021-01-15,3.42
Iowa,,2021-01-19,4.12
Iowa,,2021-01-20,4.23
Iowa,,2021-01-21,4.42
Iowa,,2021-01-22,4.62
Iowa,,2021-01-23,4.79
Iowa,,2021-01-24,5
Iowa,,2021-01-25,5.12
Iowa,,2021-01-26,5.16
Iowa,,2021-01-27,5.24
Iowa,,2021-01-28,5.37
Iowa,,2021-01-29,5.54
Iowa,,2021-01-30,5.79
Iowa,,2021-01-31,6.04
Iowa,,2021-02-01,6.15
Iowa,,2021-02-02,6.19
Iowa,,2021-02-03,6.31
Iowa,,2021-02-04,6.55
Iowa,,2021-02-05,6.84
Iowa,,2021-02-06,7.11
Iowa,,2021-02-07,7.53
Iowa,,2021-02-08,8
Iowa,,2021-02-09,8.16
Iowa,,2021-02-10,8.53
Iowa,,2021-02-11,8.96
Iowa,,2021-02-12,9.48
Iowa,,2021-02-13,10.07
Iowa,,2021-02-14,10.64
Iowa,,2021-02-16,11.42
Iowa,,2021-02-17,11.65
Iowa,,2021-02-18,11.98
Iowa,,2021-02-19,13.06
Iowa,,2021-02-20,13.64
Iowa,,2021-02-21,14.13
Iowa,,2021-02-22,14.54
Iowa,,2021-02-23,14.63
Iowa,,2021-02-24,14.79
Iowa,,2021-02-25,15.01
Iowa,,2021-02-26,15.57
Iowa,,2021-02-27,16.34
Iowa,,2021-02-28,16.95
Iowa,,2021-03-01,17.33
Iowa,,2021-03-02,17.46
Iowa,,2021-03-03,17.67
Iowa,,2021-03-04,17.99
Iowa,,2021-03-05,18.45
Iowa,,2021-03-06,19.25
Iowa,,2021-03-07,20.01
Iowa,,2021-03-08,20.53
Iowa,,2021-03-09,20.71
Iowa,,2021-03-10,21.03
Iowa,,2021-03-11,21.56
Iowa,,2021-03-12,22.16
Iowa,,2021-03-13,23.27
Iowa,,2021-03-14,23.28
Iowa,,2021-03-15,23.81
Iowa,,2021-03-16,23.95
Iowa,,2021-03-17,23.98
Iowa,,2021-03-18,24.49
Iowa,,2021-03-19,25.18
Iowa,,2021-03-20,25.78
Iowa,,2021-03-21,26.42
Iowa,,2021-03-22,26.84
Iowa,,2021-03-23,27.01
Iowa,,2021-03-24,27.26
Iowa,,2021-03-25,27.81
Iowa,,2021-03-26,28.42
Iowa,,2021-03-27,29.21
Iowa,,2021-03-28,29.88
Iowa,,2021-03-29,30.31
Iowa,,2021-03-30,30.51
Iowa,,2021-03-31,30.76
Iowa,,2021-04-01,31.3
Iowa,,2021-04-02,31.98
Iowa,,2021-04-03,33.47
Iowa,,2021-04-04,33.49
Iowa,,2021-04-05,33.77
Iowa,,2021-04-06,33.96
Iowa,,2021-04-07,34.24
Iowa,,2021-04-08,34.82
Iowa,,2021-04-09,35.64
Iowa,,2021-04-10,36.68
Iowa,,2021-04-11,37.65
Iowa,,2021-04-12,38.11
Iowa,,2021-04-13,38.31
Iowa,,2021-04-14,38.9
Iowa,,2021-04-15,39.42
Iowa,,2021-04-16,39.88
Iowa,,2021-04-17,40.41
Iowa,,2021-04-18,40.83
Iowa,,2021-04-19,41.18
Iowa,,2021-04-20,41.26
Iowa,,2021-04-21,41.51
Iowa,,2021-04-22,41.86
Iowa,,2021-04-23,42.23
Iowa,,2021-04-24,42.61
Iowa,,2021-04-25,42.95
Iowa,,2021-04-26,43.25
Iowa,,2021-04-27,43.35
Iowa,,2021-04-28,43.51
Iowa,,2021-04-29,43.84
Iowa,,2021-04-30,44.05
Iowa,,2021-05-01,44.31
Iowa,,2021-05-02,44.49
Iowa,,2021-05-03,44.67
Iowa,,2021-05-04,44.74
Iowa,,2021-05-05,44.85
Iowa,,2021-05-06,45.07
Iowa,,2021-05-07,45.26
Iowa,,2021-05-08,45.44
Iowa,,2021-05-09,45.64
Iowa,,2021-05-10,45.79
Iowa,,2021-05-11,45.86
Iowa,,2021-05-12,45.94
Iowa,,2021-05-13,46.05
Iowa,,2021-05-14,46.18
Iowa,,2021-05-15,46.3
Iowa,,2021-05-16,46.55
Iowa,,2021-05-17,46.75
Iowa,,2021-05-18,46.89
Iowa,,2021-05-19,47.04
Iowa,,2021-05-20,47.3
Iowa,,2021-05-21,47.62
Iowa,,2021-05-22,47.92
Iowa,,2021-05-23,48.16
Iowa,,2021-05-24,48.33
Iowa,,2021-05-25,48.44
Iowa,,2021-05-26,48.56
Iowa,,2021-05-27,48.73
Iowa,,2021-05-28,48.9
Iowa,,2021-05-29,49.05
Iowa,,2021-05-30,49.19
Iowa,,2021-06-01,49.33
Iowa,,2021-06-02,49.37
Iowa,,2021-06-03,49.42
Iowa,,2021-06-04,49.54
Iowa,,2021-06-05,49.66
Iowa,,2021-06-06,49.78
Iowa,,2021-06-07,49.85
Iowa,,2021-06-08,49.9
Iowa,,2021-06-09,49.98
Iowa,,2021-06-10,50.07
Iowa,,2021-06-11,50.08
Iowa,,2021-06-12,50.19
Iowa,,2021-06-13,50.27
Iowa,,2021-06-14,50.36
Iowa,,2021-06-15,50.44
Iowa,,2021-06-16,50.44
Iowa,,2021-06-17,50.56
Iowa,,2021-06-18,50.64
Iowa,,2021-06-19,50.76
Iowa,,2021-06-20,50.83
Iowa,,2021-06-21,50.89
Iowa,,2021-06-22,50.91
Kansas,,2021-01-12,1.85
Kansas,,2021-01-13,2.01
Kansas,,2021-01-14,2.66
Kansas,,2021-01-15,2.86
Kansas,,2021-01-19,3.5
Kansas,,2021-01-20,3.63
Kansas,,2021-01-21,3.84
Kansas,,2021-01-22,4
Kansas,,2021-01-23,4.22
Kansas,,2021-01-24,4.37
Kansas,,2021-01-25,4.46
Kansas,,2021-01-26,4.54
Kansas,,2021-01-27,4.83
Kansas,,2021-01-28,5.41
Kansas,,2021-01-29,5.41
Kansas,,2021-01-30,5.78
Kansas,,2021-01-31,6.18
Kansas,,2021-02-01,6.28
Kansas,,2021-02-02,6.35
Kansas,,2021-02-03,6.59
Kansas,,2021-02-04,6.81
Kansas,,2021-02-05,7.11
Kansas,,2021-02-06,7.49
Kansas,,2021-02-07,7.85
Kansas,,2021-02-08,7.98
Kansas,,2021-02-09,8.01
Kansas,,2021-02-10,8.28
Kansas,,2021-02-11,8.55
Kansas,,2021-02-12,8.97
Kansas,,2021-02-13,9.39
Kansas,,2021-02-14,9.87
Kansas,,2021-02-16,10.01
Kansas,,2021-02-17,10.16
Kansas,,2021-02-18,10.37
Kansas,,2021-02-19,11.47
Kansas,,2021-02-20,11.88
Kansas,,2021-02-21,12.25
Kansas,,2021-02-22,13.03
Kansas,,2021-02-23,13.09
Kansas,,2021-02-24,13.33
Kansas,,2021-02-25,13.53
Kansas,,2021-02-26,13.91
Kansas,,2021-02-27,14.29
Kansas,,2021-02-28,14.77
Kansas,,2021-03-01,15.1
Kansas,,2021-03-02,15.25
Kansas,,2021-03-03,15.51
Kansas,,2021-03-04,15.86
Kansas,,2021-03-05,16.33
Kansas,,2021-03-06,16.88
Kansas,,2021-03-07,17.45
Kansas,,2021-03-08,17.68
Kansas,,2021-03-09,17.89
Kansas,,2021-03-10,18.26
Kansas,,2021-03-11,18.83
Kansas,,2021-03-12,20.01
Kansas,,2021-03-13,20.12
Kansas,,2021-03-14,21.22
Kansas,,2021-03-15,21.42
Kansas,,2021-03-16,21.58
Kansas,,2021-03-17,21.91
Kansas,,2021-03-18,22.63
Kansas,,2021-03-19,23.55
Kansas,,2021-03-20,24.49
Kansas,,2021-03-21,25.32
Kansas,,2021-03-22,25.5
Kansas,,2021-03-23,25.65
Kansas,,2021-03-24,26.17
Kansas,,2021-03-25,26.76
Kansas,,2021-03-26,27.47
Kansas,,2021-03-27,28.48
Kansas,,2021-03-28,29.06
Kansas,,2021-03-29,29.32
Kansas,,2021-03-30,29.49
Kansas,,2021-03-31,29.97
Kansas,,2021-04-01,30.46
Kansas,,2021-04-02,31.87
Kansas,,2021-04-03,32.87
Kansas,,2021-04-04,33.66
Kansas,,2021-04-05,33.92
Kansas,,2021-04-06,33.98
Kansas,,2021-04-07,34.78
Kansas,,2021-04-08,35.32
Kansas,,2021-04-09,35.98
Kansas,,2021-04-10,36.77
Kansas,,2021-04-11,37.4
Kansas,,2021-04-12,37.67
Kansas,,2021-04-13,37.86
Kansas,,2021-04-14,38.28
Kansas,,2021-04-15,38.78
Kansas,,2021-04-16,39.4
Kansas,,2021-04-17,39.82
Kansas,,2021-04-18,40.13
Kansas,,2021-04-19,40.32
Kansas,,2021-04-20,40.41
Kansas,,2021-04-21,40.66
Kansas,,2021-04-22,41.06
Kansas,,2021-04-23,41.4
Kansas,,2021-04-24,41.63
Kansas,,2021-04-25,41.85
Kansas,,2021-04-26,41.92
Kansas,,2021-04-27,41.98
Kansas,,2021-04-28,42.16
Kansas,,2021-04-29,42.34
Kansas,,2021-04-30,42.51
Kansas,,2021-05-01,42.72
Kansas,,2021-05-02,42.9
Kansas,,2021-05-03,42.94
Kansas,,2021-05-04,42.98
Kansas,,2021-05-05,43.1
Kansas,,2021-05-06,43.27
Kansas,,2021-05-07,43.48
Kansas,,2021-05-08,43.61
Kansas,,2021-05-09,43.77
Kansas,,2021-05-10,43.83
Kansas,,2021-05-11,43.94
Kansas,,2021-05-12,44.11
Kansas,,2021-05-13,44.21
Kansas,,2021-05-14,44.33
Kansas,,2021-05-15,44.46
Kansas,,2021-05-16,44.65
Kansas,,2021-05-17,44.71
Kansas,,2021-05-18,44.79
Kansas,,2021-05-19,44.94
Kansas,,2021-05-20,45.11
Kansas,,2021-05-21,45.33
Kansas,,2021-05-22,45.6
Kansas,,2021-05-23,45.84
Kansas,,2021-05-24,45.92
Kansas,,2021-05-25,46.03
Kansas,,2021-05-26,46.22
Kansas,,2021-05-27,46.33
Kansas,,2021-05-28,46.45
Kansas,,2021-05-29,46.66
Kansas,,2021-05-30,46.78
Kansas,,2021-06-01,46.88
Kansas,,2021-06-02,46.91
Kansas,,2021-06-03,46.92
Kansas,,2021-06-04,47.12
Kansas,,2021-06-05,47.13
Kansas,,2021-06-06,47.24
Kansas,,2021-06-07,47.32
Kansas,,2021-06-08,47.52
Kansas,,2021-06-09,47.53
Kansas,,2021-06-10,47.62
Kansas,,2021-06-11,47.72
Kansas,,2021-06-12,47.84
Kansas,,2021-06-13,47.93
Kansas,,2021-06-14,47.94
Kansas,,2021-06-15,48.07
Kansas,,2021-06-16,48.12
Kansas,,2021-06-17,48.25
Kansas,,2021-06-18,48.32
Kansas,,2021-06-19,48.41
Kansas,,2021-06-20,48.47
Kansas,,2021-06-21,48.53
Kansas,,2021-06-22,48.56
Kentucky,,2021-01-12,2.29
Kentucky,,2021-01-13,2.49
Kentucky,,2021-01-14,3.25
Kentucky,,2021-01-15,3.64
Kentucky,,2021-01-19,4.51
Kentucky,,2021-01-20,4.67
Kentucky,,2021-01-21,4.88
Kentucky,,2021-01-22,5.15
Kentucky,,2021-01-23,5.45
Kentucky,,2021-01-24,6.01
Kentucky,,2021-01-25,6.17
Kentucky,,2021-01-26,6.26
Kentucky,,2021-01-27,6.39
Kentucky,,2021-01-28,6.65
Kentucky,,2021-01-29,6.99
Kentucky,,2021-01-30,7.27
Kentucky,,2021-01-31,7.56
Kentucky,,2021-02-01,7.78
Kentucky,,2021-02-02,7.85
Kentucky,,2021-02-03,8.06
Kentucky,,2021-02-04,8.33
Kentucky,,2021-02-05,8.68
Kentucky,,2021-02-06,9.11
Kentucky,,2021-02-07,9.47
Kentucky,,2021-02-08,9.72
Kentucky,,2021-02-09,9.76
Kentucky,,2021-02-10,9.91
Kentucky,,2021-02-11,10.17
Kentucky,,2021-02-12,10.48
Kentucky,,2021-02-13,10.62
Kentucky,,2021-02-14,10.93
Kentucky,,2021-02-16,11.42
Kentucky,,2021-02-17,11.52
Kentucky,,2021-02-18,11.58
Kentucky,,2021-02-19,12.26
Kentucky,,2021-02-20,12.46
Kentucky,,2021-02-21,12.68
Kentucky,,2021-02-22,13.33
Kentucky,,2021-02-23,13.46
Kentucky,,2021-02-24,13.75
Kentucky,,2021-02-25,14.15
Kentucky,,2021-02-26,14.64
Kentucky,,2021-02-27,15.15
Kentucky,,2021-02-28,15.59
Kentucky,,2021-03-01,15.97
Kentucky,,2021-03-02,16.21
Kentucky,,2021-03-03,16.51
Kentucky,,2021-03-04,17
Kentucky,,2021-03-05,17.68
Kentucky,,2021-03-06,18.37
Kentucky,,2021-03-07,18.97
Kentucky,,2021-03-08,19.41
Kentucky,,2021-03-09,19.54
Kentucky,,2021-03-10,19.95
Kentucky,,2021-03-11,20.64
Kentucky,,2021-03-12,21.34
Kentucky,,2021-03-13,22.83
Kentucky,,2021-03-14,22.89
Kentucky,,2021-03-15,23.38
Kentucky,,2021-03-16,23.53
Kentucky,,2021-03-17,24
Kentucky,,2021-03-18,24.61
Kentucky,,2021-03-19,25.29
Kentucky,,2021-03-20,26.06
Kentucky,,2021-03-21,26.83
Kentucky,,2021-03-22,27.32
Kentucky,,2021-03-23,27.57
Kentucky,,2021-03-24,27.96
Kentucky,,2021-03-25,28.45
Kentucky,,2021-03-26,29.11
Kentucky,,2021-03-27,29.71
Kentucky,,2021-03-28,30.15
Kentucky,,2021-03-29,30.56
Kentucky,,2021-03-30,30.73
Kentucky,,2021-03-31,31.03
Kentucky,,2021-04-01,31.5
Kentucky,,2021-04-02,32.01
Kentucky,,2021-04-03,32.66
Kentucky,,2021-04-04,33.19
Kentucky,,2021-04-05,33.46
Kentucky,,2021-04-06,33.52
Kentucky,,2021-04-07,33.95
Kentucky,,2021-04-08,34.51
Kentucky,,2021-04-09,35.14
Kentucky,,2021-04-10,35.72
Kentucky,,2021-04-11,36.19
Kentucky,,2021-04-12,36.33
Kentucky,,2021-04-13,36.39
Kentucky,,2021-04-14,37.08
Kentucky,,2021-04-15,37.54
Kentucky,,2021-04-16,37.99
Kentucky,,2021-04-17,38.35
Kentucky,,2021-04-18,38.74
Kentucky,,2021-04-19,38.91
Kentucky,,2021-04-20,38.99
Kentucky,,2021-04-21,39.2
Kentucky,,2021-04-22,39.48
Kentucky,,2021-04-23,39.76
Kentucky,,2021-04-24,40.03
Kentucky,,2021-04-25,40.22
Kentucky,,2021-04-26,40.37
Kentucky,,2021-04-27,40.46
Kentucky,,2021-04-28,40.61
Kentucky,,2021-04-29,40.8
Kentucky,,2021-04-30,41.07
Kentucky,,2021-05-01,41.28
Kentucky,,2021-05-02,41.45
Kentucky,,2021-05-03,41.48
Kentucky,,2021-05-04,41.53
Kentucky,,2021-05-05,41.64
Kentucky,,2021-05-06,41.85
Kentucky,,2021-05-07,42.02
Kentucky,,2021-05-08,42.19
Kentucky,,2021-05-09,42.38
Kentucky,,2021-05-10,42.53
Kentucky,,2021-05-11,42.75
Kentucky,,2021-05-12,42.87
Kentucky,,2021-05-13,42.99
Kentucky,,2021-05-14,43.13
Kentucky,,2021-05-15,43.3
Kentucky,,2021-05-16,43.54
Kentucky,,2021-05-17,43.65
Kentucky,,2021-05-18,43.76
Kentucky,,2021-05-19,43.95
Kentucky,,2021-05-20,44.22
Kentucky,,2021-05-21,44.51
Kentucky,,2021-05-22,44.93
Kentucky,,2021-05-23,45.16
Kentucky,,2021-05-24,45.31
Kentucky,,2021-05-25,45.4
Kentucky,,2021-05-26,45.62
Kentucky,,2021-05-27,45.86
Kentucky,,2021-05-28,46.02
Kentucky,,2021-05-29,46.21
Kentucky,,2021-05-30,46.36
Kentucky,,2021-06-01,46.5
Kentucky,,2021-06-02,46.53
Kentucky,,2021-06-03,46.68
Kentucky,,2021-06-04,46.8
Kentucky,,2021-06-05,46.81
Kentucky,,2021-06-06,47.11
Kentucky,,2021-06-07,47.19
Kentucky,,2021-06-08,47.25
Kentucky,,2021-06-09,47.34
Kentucky,,2021-06-10,47.52
Kentucky,,2021-06-11,47.54
Kentucky,,2021-06-12,47.7
Kentucky,,2021-06-13,47.84
Kentucky,,2021-06-14,48.08
Kentucky,,2021-06-15,48.15
Kentucky,,2021-06-16,48.15
Kentucky,,2021-06-17,48.4
Kentucky,,2021-06-18,48.53
Kentucky,,2021-06-19,48.65
Kentucky,,2021-06-20,48.72
Kentucky,,2021-06-21,48.8
Kentucky,,2021-06-22,48.85
Louisiana,,2021-01-12,2.52
Louisiana,,2021-01-13,2.73
Louisiana,,2021-01-14,3.21
Louisiana,,2021-01-15,3.6
Louisiana,,2021-01-19,4.76
Louisiana,,2021-01-20,4.92
Louisiana,,2021-01-21,5.18
Louisiana,,2021-01-22,5.52
Louisiana,,2021-01-23,5.86
Louisiana,,2021-01-24,6.26
Louisiana,,2021-01-25,6.4
Louisiana,,2021-01-26,6.49
Louisiana,,2021-01-27,6.69
Louisiana,,2021-01-28,6.96
Louisiana,,2021-01-29,7.3
Louisiana,,2021-01-30,7.64
Louisiana,,2021-01-31,7.95
Louisiana,,2021-02-01,8.1
Louisiana,,2021-02-02,8.14
Louisiana,,2021-02-03,8.26
Louisiana,,2021-02-04,8.46
Louisiana,,2021-02-05,8.69
Louisiana,,2021-02-06,9.02
Louisiana,,2021-02-07,9.27
Louisiana,,2021-02-08,9.38
Louisiana,,2021-02-09,9.43
Louisiana,,2021-02-10,9.64
Louisiana,,2021-02-11,9.64
Louisiana,,2021-02-12,10.37
Louisiana,,2021-02-13,10.78
Louisiana,,2021-02-14,11.16
Louisiana,,2021-02-16,11.36
Louisiana,,2021-02-17,11.43
Louisiana,,2021-02-18,11.49
Louisiana,,2021-02-19,12.32
Louisiana,,2021-02-20,12.53
Louisiana,,2021-02-21,12.71
Louisiana,,2021-02-22,12.6
Louisiana,,2021-02-23,12.63
Louisiana,,2021-02-24,12.74
Louisiana,,2021-02-25,12.94
Louisiana,,2021-02-26,13.29
Louisiana,,2021-02-27,13.77
Louisiana,,2021-02-28,14.29
Louisiana,,2021-03-01,14.59
Louisiana,,2021-03-02,14.72
Louisiana,,2021-03-03,15.04
Louisiana,,2021-03-04,15.44
Louisiana,,2021-03-05,15.93
Louisiana,,2021-03-06,15.94
Louisiana,,2021-03-07,15.95
Louisiana,,2021-03-08,17.33
Louisiana,,2021-03-09,17.45
Louisiana,,2021-03-10,17.75
Louisiana,,2021-03-11,18.21
Louisiana,,2021-03-12,18.76
Louisiana,,2021-03-13,19.9
Louisiana,,2021-03-14,19.91
Louisiana,,2021-03-15,20.18
Louisiana,,2021-03-16,20.35
Louisiana,,2021-03-17,20.72
Louisiana,,2021-03-18,20.73
Louisiana,,2021-03-19,21.7
Louisiana,,2021-03-20,22.25
Louisiana,,2021-03-21,22.71
Louisiana,,2021-03-22,23.07
Louisiana,,2021-03-23,23.16
Louisiana,,2021-03-24,23.54
Louisiana,,2021-03-25,23.96
Louisiana,,2021-03-26,24.38
Louisiana,,2021-03-27,24.88
Louisiana,,2021-03-28,25.32
Louisiana,,2021-03-29,25.62
Louisiana,,2021-03-30,25.73
Louisiana,,2021-03-31,26.23
Louisiana,,2021-04-01,26.61
Louisiana,,2021-04-02,27.08
Louisiana,,2021-04-03,27.49
Louisiana,,2021-04-04,27.71
Louisiana,,2021-04-05,27.85
Louisiana,,2021-04-06,27.84
Louisiana,,2021-04-07,28.1
Louisiana,,2021-04-08,28.53
Louisiana,,2021-04-09,28.96
Louisiana,,2021-04-10,29.33
Louisiana,,2021-04-11,29.68
Louisiana,,2021-04-12,29.85
Louisiana,,2021-04-13,29.95
Louisiana,,2021-04-14,30.06
Louisiana,,2021-04-15,30.34
Louisiana,,2021-04-16,30.55
Louisiana,,2021-04-17,30.77
Louisiana,,2021-04-18,30.95
Louisiana,,2021-04-19,31.04
Louisiana,,2021-04-20,31.1
Louisiana,,2021-04-21,31.22
Louisiana,,2021-04-22,31.36
Louisiana,,2021-04-23,31.53
Louisiana,,2021-04-24,31.68
Louisiana,,2021-04-25,31.83
Louisiana,,2021-04-26,31.92
Louisiana,,2021-04-27,31.98
Louisiana,,2021-04-28,32.09
Louisiana,,2021-04-29,32.22
Louisiana,,2021-04-30,32.23
Louisiana,,2021-05-01,32.24
Louisiana,,2021-05-02,32.25
Louisiana,,2021-05-03,32.41
Louisiana,,2021-05-04,32.44
Louisiana,,2021-05-05,32.45
Louisiana,,2021-05-06,33.01
Louisiana,,2021-05-07,33.15
Louisiana,,2021-05-08,33.16
Louisiana,,2021-05-09,33.42
Louisiana,,2021-05-10,33.51
Louisiana,,2021-05-11,33.57
Louisiana,,2021-05-12,33.67
Louisiana,,2021-05-13,33.77
Louisiana,,2021-05-14,33.87
Louisiana,,2021-05-15,34
Louisiana,,2021-05-16,34
Louisiana,,2021-05-17,34
Louisiana,,2021-05-18,34.26
Louisiana,,2021-05-19,34.36
Louisiana,,2021-05-20,34.51
Louisiana,,2021-05-21,34.68
Louisiana,,2021-05-22,34.9
Louisiana,,2021-05-23,35.02
Louisiana,,2021-05-24,35.1
Louisiana,,2021-05-25,35.14
Louisiana,,2021-05-26,35.25
Louisiana,,2021-05-27,35.38
Louisiana,,2021-05-28,35.48
Louisiana,,2021-05-29,35.61
Louisiana,,2021-05-30,35.74
Louisiana,,2021-06-01,35.84
Louisiana,,2021-06-02,35.89
Louisiana,,2021-06-03,35.96
Louisiana,,2021-06-04,36.05
Louisiana,,2021-06-05,36.18
Louisiana,,2021-06-06,36.19
Louisiana,,2021-06-07,36.37
Louisiana,,2021-06-08,36.41
Louisiana,,2021-06-09,36.51
Louisiana,,2021-06-10,36.61
Louisiana,,2021-06-11,36.62
Louisiana,,2021-06-12,36.75
Louisiana,,2021-06-13,36.85
Louisiana,,2021-06-14,36.98
Louisiana,,2021-06-15,37.02
Louisiana,,2021-06-16,37.12
Louisiana,,2021-06-17,37.22
Louisiana,,2021-06-18,37.29
Louisiana,,2021-06-19,37.39
Louisiana,,2021-06-20,37.45
Louisiana,,2021-06-21,37.51
Louisiana,,2021-06-22,37.54
Maine,,2021-01-12,2.83
Maine,,2021-01-13,2.91
Maine,,2021-01-14,3.84
Maine,,2021-01-15,3.84
Maine,,2021-01-19,4.67
Maine,,2021-01-20,4.78
Maine,,2021-01-21,4.99
Maine,,2021-01-22,5.22
Maine,,2021-01-23,5.51
Maine,,2021-01-24,5.9
Maine,,2021-01-25,6.16
Maine,,2021-01-26,6.21
Maine,,2021-01-27,6.41
Maine,,2021-01-28,6.61
Maine,,2021-01-29,6.96
Maine,,2021-01-30,7.4
Maine,,2021-01-31,7.86
Maine,,2021-02-01,8.18
Maine,,2021-02-02,8.18
Maine,,2021-02-03,8.18
Maine,,2021-02-04,8.55
Maine,,2021-02-05,8.85
Maine,,2021-02-06,9.38
Maine,,2021-02-07,9.84
Maine,,2021-02-08,9.84
Maine,,2021-02-09,10.27
Maine,,2021-02-10,10.55
Maine,,2021-02-11,10.55
Maine,,2021-02-12,10.55
Maine,,2021-02-13,10.55
Maine,,2021-02-14,10.55
Maine,,2021-02-16,12.79
Maine,,2021-02-17,12.98
Maine,,2021-02-18,12.98
Maine,,2021-02-19,14.15
Maine,,2021-02-20,14.16
Maine,,2021-02-21,14.17
Maine,,2021-02-22,15.44
Maine,,2021-02-23,15.55
Maine,,2021-02-24,15.76
Maine,,2021-02-25,15.77
Maine,,2021-02-26,15.77
Maine,,2021-02-27,16.9
Maine,,2021-02-28,16.94
Maine,,2021-03-01,17.01
Maine,,2021-03-02,17.04
Maine,,2021-03-03,17.05
Maine,,2021-03-04,17.07
Maine,,2021-03-05,19.17
Maine,,2021-03-06,19.89
Maine,,2021-03-07,19.95
Maine,,2021-03-08,21.4
Maine,,2021-03-09,21.61
Maine,,2021-03-10,22.07
Maine,,2021-03-11,22.16
Maine,,2021-03-12,23.82
Maine,,2021-03-13,23.89
Maine,,2021-03-14,25.53
Maine,,2021-03-15,26.15
Maine,,2021-03-16,26.38
Maine,,2021-03-17,26.4
Maine,,2021-03-18,26.46
Maine,,2021-03-19,27.75
Maine,,2021-03-20,27.77
Maine,,2021-03-21,27.83
Maine,,2021-03-22,29.68
Maine,,2021-03-23,29.89
Maine,,2021-03-24,29.91
Maine,,2021-03-25,30.83
Maine,,2021-03-26,31.77
Maine,,2021-03-27,32.43
Maine,,2021-03-28,33.22
Maine,,2021-03-29,33.67
Maine,,2021-03-30,33.89
Maine,,2021-03-31,34.35
Maine,,2021-04-01,35.17
Maine,,2021-04-02,35.97
Maine,,2021-04-03,36.93
Maine,,2021-04-04,37.83
Maine,,2021-04-05,38.59
Maine,,2021-04-06,38.72
Maine,,2021-04-07,39.26
Maine,,2021-04-08,40.19
Maine,,2021-04-09,41.46
Maine,,2021-04-10,42.73
Maine,,2021-04-11,42.84
Maine,,2021-04-12,42.95
Maine,,2021-04-13,45.21
Maine,,2021-04-14,45.87
Maine,,2021-04-15,46.81
Maine,,2021-04-16,47.7
Maine,,2021-04-17,48.51
Maine,,2021-04-18,48.52
Maine,,2021-04-19,49.52
Maine,,2021-04-20,49.72
Maine,,2021-04-21,49.96
Maine,,2021-04-22,50.73
Maine,,2021-04-23,51.31
Maine,,2021-04-24,51.95
Maine,,2021-04-25,52
Maine,,2021-04-26,52.07
Maine,,2021-04-27,53.05
Maine,,2021-04-28,53.51
Maine,,2021-04-29,54.1
Maine,,2021-04-30,54.63
Maine,,2021-05-01,55.14
Maine,,2021-05-02,55.15
Maine,,2021-05-03,55.17
Maine,,2021-05-04,55.83
Maine,,2021-05-05,56.15
Maine,,2021-05-06,56.46
Maine,,2021-05-07,56.82
Maine,,2021-05-08,57.14
Maine,,2021-05-09,57.15
Maine,,2021-05-10,57.21
Maine,,2021-05-11,57.79
Maine,,2021-05-12,57.93
Maine,,2021-05-13,58.21
Maine,,2021-05-14,58.47
Maine,,2021-05-15,58.77
Maine,,2021-05-16,58.8
Maine,,2021-05-17,58.84
Maine,,2021-05-18,59.53
Maine,,2021-05-19,59.76
Maine,,2021-05-20,60.26
Maine,,2021-05-21,60.83
Maine,,2021-05-22,61.33
Maine,,2021-05-23,61.38
Maine,,2021-05-24,61.41
Maine,,2021-05-25,62.16
Maine,,2021-05-26,62.36
Maine,,2021-05-27,62.58
Maine,,2021-05-28,62.85
Maine,,2021-05-29,63.1
Maine,,2021-05-30,63.13
Maine,,2021-06-01,63.18
Maine,,2021-06-02,63.61
Maine,,2021-06-03,63.72
Maine,,2021-06-04,63.88
Maine,,2021-06-05,64.07
Maine,,2021-06-06,64.08
Maine,,2021-06-07,64.1
Maine,,2021-06-08,64.44
Maine,,2021-06-09,64.52
Maine,,2021-06-10,64.67
Maine,,2021-06-11,64.67
Maine,,2021-06-12,64.88
Maine,,2021-06-13,65.01
Maine,,2021-06-14,65.02
Maine,,2021-06-15,65.22
