Entity,Code,Day,total_distributed
Kentucky,,2021-01-12,329450
Kentucky,,2021-01-13,329450
Kentucky,,2021-01-14,332375
Kentucky,,2021-01-15,337450
Kentucky,,2021-01-19,337450
Kentucky,,2021-01-20,444325
Kentucky,,2021-01-21,450175
Kentucky,,2021-01-22,466700
Kentucky,,2021-01-23,471000
Kentucky,,2021-01-24,471000
Kentucky,,2021-01-25,471000
Kentucky,,2021-01-26,557975
Kentucky,,2021-01-27,585500
Kentucky,,2021-01-28,611050
Kentucky,,2021-01-29,650050
Kentucky,,2021-01-30,650150
Kentucky,,2021-01-31,650150
Kentucky,,2021-02-01,650150
Kentucky,,2021-02-02,684700
Kentucky,,2021-02-03,719200
Kentucky,,2021-02-04,746500
Kentucky,,2021-02-05,747000
Kentucky,,2021-02-06,747000
Kentucky,,2021-02-07,747000
Kentucky,,2021-02-08,747000
Kentucky,,2021-02-09,828800
Kentucky,,2021-02-10,840400
Kentucky,,2021-02-11,882200
Kentucky,,2021-02-12,882400
Kentucky,,2021-02-13,892100
Kentucky,,2021-02-14,892100
Kentucky,,2021-02-16,903775
Kentucky,,2021-02-17,911575
Kentucky,,2021-02-18,950600
Kentucky,,2021-02-19,998250
Kentucky,,2021-02-20,998250
Kentucky,,2021-02-21,1006050
Kentucky,,2021-02-22,1006050
Kentucky,,2021-02-23,1181375
Kentucky,,2021-02-24,1204585
Kentucky,,2021-02-25,1230465
Kentucky,,2021-02-26,1305725
Kentucky,,2021-02-27,1317325
Kentucky,,2021-02-28,1317325
Kentucky,,2021-03-01,1317325
Kentucky,,2021-03-02,1418685
Kentucky,,2021-03-03,1435555
Kentucky,,2021-03-04,1449775
Kentucky,,2021-03-05,1538415
Kentucky,,2021-03-06,1555915
Kentucky,,2021-03-07,1555915
Kentucky,,2021-03-08,1555915
Kentucky,,2021-03-09,1692775
Kentucky,,2021-03-10,1709375
Kentucky,,2021-03-11,1765905
Kentucky,,2021-03-12,1770615
Kentucky,,2021-03-13,1798045
Kentucky,,2021-03-14,1798045
Kentucky,,2021-03-15,1798045
Kentucky,,2021-03-16,1942585
Kentucky,,2021-03-17,1953155
Kentucky,,2021-03-18,2000045
Kentucky,,2021-03-19,2022815
Kentucky,,2021-03-20,2072685
Kentucky,,2021-03-21,2072685
Kentucky,,2021-03-22,2072685
Kentucky,,2021-03-23,2214795
Kentucky,,2021-03-24,2228035
Kentucky,,2021-03-25,2258935
Kentucky,,2021-03-26,2310035
Kentucky,,2021-03-27,2371375
Kentucky,,2021-03-28,2371375
Kentucky,,2021-03-29,2371375
Kentucky,,2021-03-30,2559795
Kentucky,,2021-03-31,2572045
Kentucky,,2021-04-01,2607705
Kentucky,,2021-04-02,2683265
Kentucky,,2021-04-03,2731145
Kentucky,,2021-04-04,2731745
Kentucky,,2021-04-05,2731745
Kentucky,,2021-04-06,2955035
Kentucky,,2021-04-07,2970915
Kentucky,,2021-04-08,3039575
Kentucky,,2021-04-09,3074595
Kentucky,,2021-04-10,3130125
Kentucky,,2021-04-11,3130125
Kentucky,,2021-04-12,3130125
Kentucky,,2021-04-13,3286165
Kentucky,,2021-04-14,3298245
Kentucky,,2021-04-15,3327845
Kentucky,,2021-04-16,3377425
Kentucky,,2021-04-17,3429305
Kentucky,,2021-04-18,3429405
Kentucky,,2021-04-19,3429405
Kentucky,,2021-04-20,3587075
Kentucky,,2021-04-21,3604785
Kentucky,,2021-04-22,3620485
Kentucky,,2021-04-23,3690745
Kentucky,,2021-04-24,3747885
Kentucky,,2021-04-25,3747885
Kentucky,,2021-04-26,3747885
Kentucky,,2021-04-27,3860005
Kentucky,,2021-04-28,3871875
Kentucky,,2021-04-29,3906775
Kentucky,,2021-04-30,3930655
Kentucky,,2021-05-01,3979265
Kentucky,,2021-05-02,3979265
Kentucky,,2021-05-03,3979265
Kentucky,,2021-05-04,4023755
Kentucky,,2021-05-05,4031725
Kentucky,,2021-05-06,4054915
Kentucky,,2021-05-07,4082135
Kentucky,,2021-05-08,4092275
Kentucky,,2021-05-09,4092275
Kentucky,,2021-05-10,4092275
Kentucky,,2021-05-11,4101945
Kentucky,,2021-05-12,4112165
Kentucky,,2021-05-13,4125365
Kentucky,,2021-05-14,4151085
Kentucky,,2021-05-15,4173955
Kentucky,,2021-05-16,4173955
Kentucky,,2021-05-17,4173955
Kentucky,,2021-05-18,4174555
Kentucky,,2021-05-19,4184375
Kentucky,,2021-05-20,4209055
Kentucky,,2021-05-21,4234215
Kentucky,,2021-05-22,4254525
Kentucky,,2021-05-23,4254525
Kentucky,,2021-05-24,4254525
Kentucky,,2021-05-25,4259535
Kentucky,,2021-05-26,4261705
Kentucky,,2021-05-27,4276365
Kentucky,,2021-05-28,4303315
Kentucky,,2021-05-29,4318535
Kentucky,,2021-05-30,4318535
Kentucky,,2021-06-01,4318535
Kentucky,,2021-06-02,4320875
Kentucky,,2021-06-03,4327535
Kentucky,,2021-06-04,4347275
Kentucky,,2021-06-05,4368565
Kentucky,,2021-06-06,4368565
Kentucky,,2021-06-07,4368565
Kentucky,,2021-06-08,4372015
Kentucky,,2021-06-09,4373825
Kentucky,,2021-06-10,4375825
Kentucky,,2021-06-11,4382865
Kentucky,,2021-06-12,4390115
Kentucky,,2021-06-13,4390115
Kentucky,,2021-06-14,4390115
Kentucky,,2021-06-15,4392465
Kentucky,,2021-06-16,4392565
Kentucky,,2021-06-17,4396025
Kentucky,,2021-06-18,4403815
Kentucky,,2021-06-19,4411665
Kentucky,,2021-06-20,4411665
Kentucky,,2021-06-21,4411665
Kentucky,,2021-06-22,4416705
Long Term Care,,2021-01-12,4385175
Long Term Care,,2021-01-13,4556575
Long Term Care,,2021-01-14,4715600
Louisiana,,2021-01-12,368300
Louisiana,,2021-01-13,369475
Louisiana,,2021-01-14,370175
Louisiana,,2021-01-15,370175
Louisiana,,2021-01-19,370175
Louisiana,,2021-01-20,485625
Louisiana,,2021-01-21,492800
Louisiana,,2021-01-22,506200
Louisiana,,2021-01-23,543700
Louisiana,,2021-01-24,543700
Louisiana,,2021-01-25,543700
Louisiana,,2021-01-26,602025
Louisiana,,2021-01-27,620325
Louisiana,,2021-01-28,620425
Louisiana,,2021-01-29,620425
Louisiana,,2021-01-30,648925
Louisiana,,2021-01-31,648925
Louisiana,,2021-02-01,648925
Louisiana,,2021-02-02,736850
Louisiana,,2021-02-03,746550
Louisiana,,2021-02-04,746550
Louisiana,,2021-02-05,746550
Louisiana,,2021-02-06,769750
Louisiana,,2021-02-07,769750
Louisiana,,2021-02-08,769750
Louisiana,,2021-02-09,880150
Louisiana,,2021-02-10,882350
Louisiana,,2021-02-11,894850
Louisiana,,2021-02-12,894850
Louisiana,,2021-02-13,895150
Louisiana,,2021-02-14,895150
Louisiana,,2021-02-16,895350
Louisiana,,2021-02-17,900725
Louisiana,,2021-02-18,928425
Louisiana,,2021-02-19,987625
Louisiana,,2021-02-20,1012000
Louisiana,,2021-02-21,1042225
Louisiana,,2021-02-22,1043200
Louisiana,,2021-02-23,1127670
Louisiana,,2021-02-24,1247910
Louisiana,,2021-02-25,1264780
Louisiana,,2021-02-26,1281480
Louisiana,,2021-02-27,1331680
Louisiana,,2021-02-28,1331680
Louisiana,,2021-03-01,1331680
Louisiana,,2021-03-02,1479200
Louisiana,,2021-03-03,1482470
Louisiana,,2021-03-04,1515740
Louisiana,,2021-03-05,1576670
Louisiana,,2021-03-06,1640860
Louisiana,,2021-03-07,1640860
Louisiana,,2021-03-08,1640860
Louisiana,,2021-03-09,1739230
Louisiana,,2021-03-10,1787330
Louisiana,,2021-03-11,1824270
Louisiana,,2021-03-12,1834230
Louisiana,,2021-03-13,1890870
Louisiana,,2021-03-14,1890870
Louisiana,,2021-03-15,1890870
Louisiana,,2021-03-16,2048220
Louisiana,,2021-03-17,2062360
Louisiana,,2021-03-18,2096030
Louisiana,,2021-03-19,2118260
Louisiana,,2021-03-20,2164470
Louisiana,,2021-03-21,2164470
Louisiana,,2021-03-22,2164470
Louisiana,,2021-03-23,2296150
Louisiana,,2021-03-24,2363200
Louisiana,,2021-03-25,2411250
Louisiana,,2021-03-26,2445770
Louisiana,,2021-03-27,2550580
Louisiana,,2021-03-28,2550580
Louisiana,,2021-03-29,2550580
Louisiana,,2021-03-30,2705530
Louisiana,,2021-03-31,2719670
Louisiana,,2021-04-01,2808840
Louisiana,,2021-04-02,2889690
Louisiana,,2021-04-03,2903390
Louisiana,,2021-04-04,2903390
Louisiana,,2021-04-05,2903390
Louisiana,,2021-04-06,3052610
Louisiana,,2021-04-07,3118650
Louisiana,,2021-04-08,3124520
Louisiana,,2021-04-09,3159400
Louisiana,,2021-04-10,3279090
Louisiana,,2021-04-11,3279090
Louisiana,,2021-04-12,3279090
Louisiana,,2021-04-13,3371870
Louisiana,,2021-04-14,3421430
Louisiana,,2021-04-15,3428000
Louisiana,,2021-04-16,3433110
Louisiana,,2021-04-17,3513250
Louisiana,,2021-04-18,3513250
Louisiana,,2021-04-19,3513250
Louisiana,,2021-04-20,3543970
Louisiana,,2021-04-21,3563140
Louisiana,,2021-04-22,3569610
Louisiana,,2021-04-23,3587450
Louisiana,,2021-04-24,3612910
Louisiana,,2021-04-25,3612910
Louisiana,,2021-04-26,3612910
Louisiana,,2021-04-27,3615450
Louisiana,,2021-04-28,3633820
Louisiana,,2021-04-29,3638020
Louisiana,,2021-04-30,3668620
Louisiana,,2021-05-01,3679770
Louisiana,,2021-05-02,3679770
Louisiana,,2021-05-03,3679770
Louisiana,,2021-05-04,3687450
Louisiana,,2021-05-05,3704660
Louisiana,,2021-05-06,3715320
Louisiana,,2021-05-07,3727300
Louisiana,,2021-05-08,3754030
Louisiana,,2021-05-09,3754030
Louisiana,,2021-05-10,3754030
Louisiana,,2021-05-11,3764480
Louisiana,,2021-05-12,3771800
Louisiana,,2021-05-13,3775620
Louisiana,,2021-05-14,3789000
Louisiana,,2021-05-15,3797620
Louisiana,,2021-05-16,3797620
Louisiana,,2021-05-17,3797620
Louisiana,,2021-05-18,3798220
Louisiana,,2021-05-19,3803830
Louisiana,,2021-05-20,3815750
Louisiana,,2021-05-21,3834500
Louisiana,,2021-05-22,3853090
Louisiana,,2021-05-23,3853090
Louisiana,,2021-05-24,3853090
Louisiana,,2021-05-25,3860970
Louisiana,,2021-05-26,3863900
Louisiana,,2021-05-27,3873960
Louisiana,,2021-05-28,3887140
Louisiana,,2021-05-29,3902740
Louisiana,,2021-05-30,3902740
Louisiana,,2021-06-01,3902740
Louisiana,,2021-06-02,3903910
Louisiana,,2021-06-03,3927440
Louisiana,,2021-06-04,3934500
Louisiana,,2021-06-05,3952070
Louisiana,,2021-06-06,3952070
Louisiana,,2021-06-07,3952070
Louisiana,,2021-06-08,3955630
Louisiana,,2021-06-09,3958640
Louisiana,,2021-06-10,3960420
Louisiana,,2021-06-11,3965880
Louisiana,,2021-06-12,3979160
Louisiana,,2021-06-13,3979160
Louisiana,,2021-06-14,3979160
Louisiana,,2021-06-15,3982070
Louisiana,,2021-06-16,3983850
Louisiana,,2021-06-17,3993450
Louisiana,,2021-06-18,4000840
Louisiana,,2021-06-19,4012140
Louisiana,,2021-06-20,4012140
Louisiana,,2021-06-21,4012140
Louisiana,,2021-06-22,4013040
Maine,,2021-01-12,132975
Maine,,2021-01-13,136875
Maine,,2021-01-14,136875
Maine,,2021-01-15,136875
Maine,,2021-01-19,136875
Maine,,2021-01-20,155800
Maine,,2021-01-21,165175
Maine,,2021-01-22,176400
Maine,,2021-01-23,178450
Maine,,2021-01-24,178450
Maine,,2021-01-25,178450
Maine,,2021-01-26,195925
Maine,,2021-01-27,204325
Maine,,2021-01-28,208225
Maine,,2021-01-29,211150
Maine,,2021-01-30,212125
Maine,,2021-01-31,212125
Maine,,2021-02-01,212125
Maine,,2021-02-02,221875
Maine,,2021-02-03,226275
Maine,,2021-02-04,254550
Maine,,2021-02-05,254550
Maine,,2021-02-06,254550
Maine,,2021-02-07,254550
Maine,,2021-02-08,254550
Maine,,2021-02-09,276600
Maine,,2021-02-10,285800
Maine,,2021-02-11,299375
Maine,,2021-02-12,299375
Maine,,2021-02-13,299375
Maine,,2021-02-14,299375
Maine,,2021-02-16,317850
Maine,,2021-02-17,321850
Maine,,2021-02-18,321850
Maine,,2021-02-19,335375
Maine,,2021-02-20,335375
Maine,,2021-02-21,335375
Maine,,2021-02-22,335375
Maine,,2021-02-23,355310
Maine,,2021-02-24,387360
Maine,,2021-02-25,398190
Maine,,2021-02-26,411790
Maine,,2021-02-27,416090
Maine,,2021-02-28,416090
Maine,,2021-03-01,416090
Maine,,2021-03-02,451450
Maine,,2021-03-03,465150
Maine,,2021-03-04,487680
Maine,,2021-03-05,503580
Maine,,2021-03-06,503580
Maine,,2021-03-07,503580
Maine,,2021-03-08,503580
Maine,,2021-03-09,541780
Maine,,2021-03-10,557580
Maine,,2021-03-11,581920
Maine,,2021-03-12,582520
Maine,,2021-03-13,583690
Maine,,2021-03-14,583690
Maine,,2021-03-15,583690
Maine,,2021-03-16,624990
Maine,,2021-03-17,636990
Maine,,2021-03-18,666270
Maine,,2021-03-19,666270
Maine,,2021-03-20,679570
Maine,,2021-03-21,679570
Maine,,2021-03-22,679570
Maine,,2021-03-23,713860
Maine,,2021-03-24,715360
Maine,,2021-03-25,756610
Maine,,2021-03-26,757780
Maine,,2021-03-27,791220
Maine,,2021-03-28,791220
Maine,,2021-03-29,791220
Maine,,2021-03-30,823870
Maine,,2021-03-31,826370
Maine,,2021-04-01,875990
Maine,,2021-04-02,882840
Maine,,2021-04-03,914940
Maine,,2021-04-04,914940
Maine,,2021-04-05,914940
Maine,,2021-04-06,956470
Maine,,2021-04-07,971770
Maine,,2021-04-08,998660
Maine,,2021-04-09,1008240
Maine,,2021-04-10,1037000
Maine,,2021-04-11,1037000
Maine,,2021-04-12,1037000
Maine,,2021-04-13,1065300
Maine,,2021-04-14,1074270
Maine,,2021-04-15,1117280
Maine,,2021-04-16,1128740
Maine,,2021-04-17,1144750
Maine,,2021-04-18,1144750
Maine,,2021-04-19,1144750
Maine,,2021-04-20,1170180
Maine,,2021-04-21,1204480
Maine,,2021-04-22,1233010
Maine,,2021-04-23,1241960
Maine,,2021-04-24,1265690
Maine,,2021-04-25,1265690
Maine,,2021-04-26,1265690
Maine,,2021-04-27,1318350
Maine,,2021-04-28,1336750
Maine,,2021-04-29,1362340
Maine,,2021-04-30,1367680
Maine,,2021-05-01,1407470
Maine,,2021-05-02,1407470
Maine,,2021-05-03,1407470
Maine,,2021-05-04,1430130
Maine,,2021-05-05,1450130
Maine,,2021-05-06,1481440
Maine,,2021-05-07,1487690
Maine,,2021-05-08,1520230
Maine,,2021-05-09,1520230
Maine,,2021-05-10,1520230
Maine,,2021-05-11,1547860
Maine,,2021-05-12,1566570
Maine,,2021-05-13,1594490
Maine,,2021-05-14,1608860
Maine,,2021-05-15,1628280
Maine,,2021-05-16,1628280
Maine,,2021-05-17,1628280
Maine,,2021-05-18,1645830
Maine,,2021-05-19,1675440
Maine,,2021-05-20,1705160
Maine,,2021-05-21,1722040
Maine,,2021-05-22,1732380
Maine,,2021-05-23,1732380
Maine,,2021-05-24,1732380
Maine,,2021-05-25,1740600
Maine,,2021-05-26,1740700
Maine,,2021-05-27,1751500
Maine,,2021-05-28,1753040
Maine,,2021-05-29,1790020
Maine,,2021-05-30,1790020
Maine,,2021-06-01,1790020
Maine,,2021-06-02,1791190
Maine,,2021-06-03,1796900
Maine,,2021-06-04,1801200
Maine,,2021-06-05,1805420
Maine,,2021-06-06,1805420
Maine,,2021-06-07,1805420
Maine,,2021-06-08,1806870
Maine,,2021-06-09,1807010
Maine,,2021-06-10,1809810
Maine,,2021-06-11,1817470
Maine,,2021-06-12,1818640
Maine,,2021-06-13,1818640
Maine,,2021-06-14,1818640
Maine,,2021-06-15,1818640
Maine,,2021-06-16,1818640
Maine,,2021-06-17,1834530
Maine,,2021-06-18,1835190
Maine,,2021-06-19,1840150
Maine,,2021-06-20,1840150
Maine,,2021-06-21,1840150
Maine,,2021-06-22,1840150
Marshall Islands,MHL,2021-01-12,13600
Marshall Islands,MHL,2021-01-13,13600
Marshall Islands,MHL,2021-01-14,13600
Marshall Islands,MHL,2021-01-15,13600
Marshall Islands,MHL,2021-01-19,13600
Marshall Islands,MHL,2021-01-20,13600
Marshall Islands,MHL,2021-01-21,13600
Marshall Islands,MHL,2021-01-22,13600
Marshall Islands,MHL,2021-01-23,13600
Marshall Islands,MHL,2021-01-24,13600
Marshall Islands,MHL,2021-01-25,13600
Marshall Islands,MHL,2021-01-26,13600
Marshall Islands,MHL,2021-01-27,13600
Marshall Islands,MHL,2021-01-28,13600
Marshall Islands,MHL,2021-01-29,13600
Marshall Islands,MHL,2021-01-30,13600
Marshall Islands,MHL,2021-01-31,13600
Marshall Islands,MHL,2021-02-01,13600
Marshall Islands,MHL,2021-02-02,13600
Marshall Islands,MHL,2021-02-03,21000
Marshall Islands,MHL,2021-02-04,21000
Marshall Islands,MHL,2021-02-05,21000
Marshall Islands,MHL,2021-02-06,21000
Marshall Islands,MHL,2021-02-07,21000
Marshall Islands,MHL,2021-02-08,21000
Marshall Islands,MHL,2021-02-09,21000
Marshall Islands,MHL,2021-02-10,21000
Marshall Islands,MHL,2021-02-11,21000
Marshall Islands,MHL,2021-02-12,21000
Marshall Islands,MHL,2021-02-13,21000
Marshall Islands,MHL,2021-02-14,21000
Marshall Islands,MHL,2021-02-16,21000
Marshall Islands,MHL,2021-02-17,21000
Marshall Islands,MHL,2021-02-18,21000
Marshall Islands,MHL,2021-02-19,21000
Marshall Islands,MHL,2021-02-20,21000
Marshall Islands,MHL,2021-02-21,21000
Marshall Islands,MHL,2021-02-22,21000
Marshall Islands,MHL,2021-02-23,21000
Marshall Islands,MHL,2021-02-24,21000
Marshall Islands,MHL,2021-02-25,21000
Marshall Islands,MHL,2021-02-26,21000
Marshall Islands,MHL,2021-02-27,21000
Marshall Islands,MHL,2021-02-28,21000
Marshall Islands,MHL,2021-03-01,21000
Marshall Islands,MHL,2021-03-02,21000
Marshall Islands,MHL,2021-03-03,35000
Marshall Islands,MHL,2021-03-04,35000
Marshall Islands,MHL,2021-03-05,35000
Marshall Islands,MHL,2021-03-06,35000
Marshall Islands,MHL,2021-03-07,35000
Marshall Islands,MHL,2021-03-08,35000
Marshall Islands,MHL,2021-03-09,35000
Marshall Islands,MHL,2021-03-10,35600
Marshall Islands,MHL,2021-03-11,35600
Marshall Islands,MHL,2021-03-12,35600
Marshall Islands,MHL,2021-03-13,35600
Marshall Islands,MHL,2021-03-14,35600
Marshall Islands,MHL,2021-03-15,35600
Marshall Islands,MHL,2021-03-16,35600
Marshall Islands,MHL,2021-03-17,35600
Marshall Islands,MHL,2021-03-18,35600
Marshall Islands,MHL,2021-03-19,35600
Marshall Islands,MHL,2021-03-20,35600
Marshall Islands,MHL,2021-03-21,35600
Marshall Islands,MHL,2021-03-22,35600
Marshall Islands,MHL,2021-03-23,35600
Marshall Islands,MHL,2021-03-24,35800
Marshall Islands,MHL,2021-03-25,35800
Marshall Islands,MHL,2021-03-26,35800
Marshall Islands,MHL,2021-03-27,35800
Marshall Islands,MHL,2021-03-28,35800
Marshall Islands,MHL,2021-03-29,35800
Marshall Islands,MHL,2021-03-30,35800
Marshall Islands,MHL,2021-03-31,35800
Marshall Islands,MHL,2021-04-01,35800
Marshall Islands,MHL,2021-04-02,35800
Marshall Islands,MHL,2021-04-03,35800
Marshall Islands,MHL,2021-04-04,35800
Marshall Islands,MHL,2021-04-05,35800
Marshall Islands,MHL,2021-04-06,35800
Marshall Islands,MHL,2021-04-07,51300
Marshall Islands,MHL,2021-04-08,51300
Marshall Islands,MHL,2021-04-09,51300
Marshall Islands,MHL,2021-04-10,51300
Marshall Islands,MHL,2021-04-11,51300
Marshall Islands,MHL,2021-04-12,51300
Marshall Islands,MHL,2021-04-13,51300
Marshall Islands,MHL,2021-04-14,51300
Marshall Islands,MHL,2021-04-15,51300
Marshall Islands,MHL,2021-04-16,51300
Marshall Islands,MHL,2021-04-17,51300
Marshall Islands,MHL,2021-04-18,51300
Marshall Islands,MHL,2021-04-19,51300
Marshall Islands,MHL,2021-04-20,51300
Marshall Islands,MHL,2021-04-21,51300
Marshall Islands,MHL,2021-04-22,51300
Marshall Islands,MHL,2021-04-23,51300
Marshall Islands,MHL,2021-04-24,51300
Marshall Islands,MHL,2021-04-25,51300
Marshall Islands,MHL,2021-04-26,51300
Marshall Islands,MHL,2021-04-27,51300
Marshall Islands,MHL,2021-04-28,51300
Marshall Islands,MHL,2021-04-29,51300
Marshall Islands,MHL,2021-04-30,51300
Marshall Islands,MHL,2021-05-01,51300
Marshall Islands,MHL,2021-05-02,51300
Marshall Islands,MHL,2021-05-03,51300
Marshall Islands,MHL,2021-05-04,51300
Marshall Islands,MHL,2021-05-05,51300
Marshall Islands,MHL,2021-05-06,51300
Marshall Islands,MHL,2021-05-07,51300
Marshall Islands,MHL,2021-05-08,51300
Marshall Islands,MHL,2021-05-09,51300
Marshall Islands,MHL,2021-05-10,51300
Marshall Islands,MHL,2021-05-11,51300
Marshall Islands,MHL,2021-05-12,51300
Marshall Islands,MHL,2021-05-13,51300
Marshall Islands,MHL,2021-05-14,51300
Marshall Islands,MHL,2021-05-15,51300
Marshall Islands,MHL,2021-05-16,51300
Marshall Islands,MHL,2021-05-17,51300
Marshall Islands,MHL,2021-05-18,51300
Marshall Islands,MHL,2021-05-19,51300
Marshall Islands,MHL,2021-05-20,51300
Marshall Islands,MHL,2021-05-21,51300
Marshall Islands,MHL,2021-05-22,51300
Marshall Islands,MHL,2021-05-23,51300
Marshall Islands,MHL,2021-05-24,51300
Marshall Islands,MHL,2021-05-25,51300
Marshall Islands,MHL,2021-05-26,51300
Marshall Islands,MHL,2021-05-27,51300
Marshall Islands,MHL,2021-05-28,51300
Marshall Islands,MHL,2021-05-29,51300
Marshall Islands,MHL,2021-05-30,51300
Marshall Islands,MHL,2021-06-01,51300
Marshall Islands,MHL,2021-06-02,51300
Marshall Islands,MHL,2021-06-03,51300
Marshall Islands,MHL,2021-06-04,51300
Marshall Islands,MHL,2021-06-05,51300
Marshall Islands,MHL,2021-06-06,51300
Marshall Islands,MHL,2021-06-07,51300
Marshall Islands,MHL,2021-06-08,51300
Marshall Islands,MHL,2021-06-09,51300
Marshall Islands,MHL,2021-06-10,51300
Marshall Islands,MHL,2021-06-11,51300
Marshall Islands,MHL,2021-06-12,51300
Marshall Islands,MHL,2021-06-13,51300
Marshall Islands,MHL,2021-06-14,51300
Marshall Islands,MHL,2021-06-15,51300
Marshall Islands,MHL,2021-06-16,51300
Marshall Islands,MHL,2021-06-17,51300
Marshall Islands,MHL,2021-06-18,51300
Marshall Islands,MHL,2021-06-19,51300
Marshall Islands,MHL,2021-06-20,51300
Marshall Islands,MHL,2021-06-21,51300
Marshall Islands,MHL,2021-06-22,51300
Maryland,,2021-01-12,552800
Maryland,,2021-01-13,561500
Maryland,,2021-01-14,564625
Maryland,,2021-01-15,565125
Maryland,,2021-01-19,565125
Maryland,,2021-01-20,628800
Maryland,,2021-01-21,685325
Maryland,,2021-01-22,722625
Maryland,,2021-01-23,742175
Maryland,,2021-01-24,742175
Maryland,,2021-01-25,742175
Maryland,,2021-01-26,786300
Maryland,,2021-01-27,820425
Maryland,,2021-01-28,851250
Maryland,,2021-01-29,881675
Maryland,,2021-01-30,884650
Maryland,,2021-01-31,884650
Maryland,,2021-02-01,884650
Maryland,,2021-02-02,899675
Maryland,,2021-02-03,958575
Maryland,,2021-02-04,972225
Maryland,,2021-02-05,1011875
Maryland,,2021-02-06,1029725
Maryland,,2021-02-07,1029725
Maryland,,2021-02-08,1029725
Maryland,,2021-02-09,1098275
Maryland,,2021-02-10,1101200
Maryland,,2021-02-11,1188600
Maryland,,2021-02-12,1188700
Maryland,,2021-02-13,1192675
Maryland,,2021-02-14,1193075
Maryland,,2021-02-16,1231825
Maryland,,2021-02-17,1247775
Maryland,,2021-02-18,1249925
Maryland,,2021-02-19,1435375
Maryland,,2021-02-20,1450000
Maryland,,2021-02-21,1450000
Maryland,,2021-02-22,1450000
Maryland,,2021-02-23,1634945
Maryland,,2021-02-24,1672605
Maryland,,2021-02-25,1795785
Maryland,,2021-02-26,1817795
Maryland,,2021-02-27,1837445
Maryland,,2021-02-28,1837445
Maryland,,2021-03-01,1837445
Maryland,,2021-03-02,1946505
Maryland,,2021-03-03,2044065
Maryland,,2021-03-04,2110295
Maryland,,2021-03-05,2093170
Maryland,,2021-03-06,2116560
Maryland,,2021-03-07,2116560
Maryland,,2021-03-08,2116560
Maryland,,2021-03-09,2254210
Maryland,,2021-03-10,2320250
Maryland,,2021-03-11,2390890
Maryland,,2021-03-12,2405820
Maryland,,2021-03-13,2430150
Maryland,,2021-03-14,2430150
Maryland,,2021-03-15,2430150
Maryland,,2021-03-16,2583900
Maryland,,2021-03-17,2671490
Maryland,,2021-03-18,2791910
Maryland,,2021-03-19,2832620
Maryland,,2021-03-20,2866250
Maryland,,2021-03-21,2866250
Maryland,,2021-03-22,2866250
Maryland,,2021-03-23,3030330
Maryland,,2021-03-24,3079020
Maryland,,2021-03-25,3256200
Maryland,,2021-03-26,3295620
Maryland,,2021-03-27,3335590
Maryland,,2021-03-28,3335590
Maryland,,2021-03-29,3335590
Maryland,,2021-03-30,3531380
Maryland,,2021-03-31,3573500
Maryland,,2021-04-01,3704540
Maryland,,2021-04-02,3769640
Maryland,,2021-04-03,3811300
Maryland,,2021-04-04,3811300
Maryland,,2021-04-05,3811300
Maryland,,2021-04-06,4077360
Maryland,,2021-04-07,4154350
Maryland,,2021-04-08,4301460
Maryland,,2021-04-09,4384740
Maryland,,2021-04-10,4475360
Maryland,,2021-04-11,4475360
Maryland,,2021-04-12,4475360
