Entity,Code,Day,share_doses_used
Illinois,,2021-04-11,79.4
Illinois,,2021-04-12,80.9
Illinois,,2021-04-13,79.3
Illinois,,2021-04-14,78.2
Illinois,,2021-04-15,77.60000000000001
Illinois,,2021-04-16,77.8
Illinois,,2021-04-17,78.3
Illinois,,2021-04-18,79.9
Illinois,,2021-04-19,81.10000000000001
Illinois,,2021-04-20,79.80000000000001
Illinois,,2021-04-21,78.9
Illinois,,2021-04-22,78.7
Illinois,,2021-04-23,78.3
Illinois,,2021-04-24,78.7
Illinois,,2021-04-25,79.80000000000001
Illinois,,2021-04-26,80.60000000000001
Illinois,,2021-04-27,79.3
Illinois,,2021-04-28,78.9
Illinois,,2021-04-29,78.3
Illinois,,2021-04-30,78.3
Illinois,,2021-05-01,78.4
Illinois,,2021-05-02,79.2
Illinois,,2021-05-03,79.5
Illinois,,2021-05-04,78.5
Illinois,,2021-05-05,78.2
Illinois,,2021-05-06,78
Illinois,,2021-05-07,77.9
Illinois,,2021-05-08,78.10000000000001
Illinois,,2021-05-09,78.9
Illinois,,2021-05-10,79.60000000000001
Illinois,,2021-05-11,79.5
Illinois,,2021-05-12,79.7
Illinois,,2021-05-13,80.2
Illinois,,2021-05-14,79.9
Illinois,,2021-05-15,79.5
Illinois,,2021-05-16,80.4
Illinois,,2021-05-17,81
Illinois,,2021-05-18,81.2
Illinois,,2021-05-19,81
Illinois,,2021-05-20,81.3
Illinois,,2021-05-21,81
Illinois,,2021-05-22,81
Illinois,,2021-05-23,81.6
Illinois,,2021-05-24,82
Illinois,,2021-05-25,82
Illinois,,2021-05-26,82.19999999999999
Illinois,,2021-05-27,82.5
Illinois,,2021-05-28,81.69999999999999
Illinois,,2021-05-29,81.89999999999999
Illinois,,2021-05-30,82.3
Illinois,,2021-06-01,82.8
Illinois,,2021-06-02,82.5
Illinois,,2021-06-03,82.5
Illinois,,2021-06-04,82.69999999999999
Illinois,,2021-06-05,82.5
Illinois,,2021-06-06,82.5
Illinois,,2021-06-07,83.3
Illinois,,2021-06-08,83.39999999999999
Illinois,,2021-06-09,83.7
Illinois,,2021-06-10,84
Illinois,,2021-06-11,83.89999999999999
Illinois,,2021-06-12,84.1
Illinois,,2021-06-13,84.39999999999999
Illinois,,2021-06-14,85.1
Illinois,,2021-06-15,85.39999999999999
Illinois,,2021-06-16,85.39999999999999
Illinois,,2021-06-17,86.1
Illinois,,2021-06-18,86.3
Illinois,,2021-06-19,86.4
Illinois,,2021-06-20,86.5
Illinois,,2021-06-21,86.8
Illinois,,2021-06-22,86.9
Indian Health Svc,,2021-01-12,30.5
Indian Health Svc,,2021-01-13,25.6
Indian Health Svc,,2021-01-14,28.000000000000004
Indian Health Svc,,2021-01-15,30.8
Indian Health Svc,,2021-01-19,35.6
Indian Health Svc,,2021-01-20,34.599999999999994
Indian Health Svc,,2021-01-21,36.199999999999996
Indian Health Svc,,2021-01-22,34.8
Indian Health Svc,,2021-01-23,40.2
Indian Health Svc,,2021-01-24,43
Indian Health Svc,,2021-01-25,43.5
Indian Health Svc,,2021-01-26,44.2
Indian Health Svc,,2021-01-27,42.9
Indian Health Svc,,2021-01-28,44.3
Indian Health Svc,,2021-01-29,45.1
Indian Health Svc,,2021-01-30,46
Indian Health Svc,,2021-01-31,49.5
Indian Health Svc,,2021-02-01,49.7
Indian Health Svc,,2021-02-02,48.6
Indian Health Svc,,2021-02-03,48.6
Indian Health Svc,,2021-02-04,50
Indian Health Svc,,2021-02-05,49.6
Indian Health Svc,,2021-02-06,56.00000000000001
Indian Health Svc,,2021-02-07,57.199999999999996
Indian Health Svc,,2021-02-08,59.099999999999994
Indian Health Svc,,2021-02-09,60.3
Indian Health Svc,,2021-02-10,46.300000000000004
Indian Health Svc,,2021-02-11,47.9
Indian Health Svc,,2021-02-12,51
Indian Health Svc,,2021-02-13,52.5
Indian Health Svc,,2021-02-14,54.400000000000006
Indian Health Svc,,2021-02-16,55.300000000000004
Indian Health Svc,,2021-02-17,56.10000000000001
Indian Health Svc,,2021-02-18,57.49999999999999
Indian Health Svc,,2021-02-19,57.8
Indian Health Svc,,2021-02-20,56.2
Indian Health Svc,,2021-02-21,58.099999999999994
Indian Health Svc,,2021-02-22,60.3
Indian Health Svc,,2021-02-23,60.8
Indian Health Svc,,2021-02-24,56.699999999999996
Indian Health Svc,,2021-02-25,59.199999999999996
Indian Health Svc,,2021-02-26,60.9
Indian Health Svc,,2021-02-27,61.9
Indian Health Svc,,2021-02-28,63.800000000000004
Indian Health Svc,,2021-03-01,65.60000000000001
Indian Health Svc,,2021-03-02,66.60000000000001
Indian Health Svc,,2021-03-03,62
Indian Health Svc,,2021-03-04,54.7
Indian Health Svc,,2021-03-05,55.300000000000004
Indian Health Svc,,2021-03-06,57.199999999999996
Indian Health Svc,,2021-03-07,58.3
Indian Health Svc,,2021-03-08,59.3
Indian Health Svc,,2021-03-09,59.4
Indian Health Svc,,2021-03-10,57.699999999999996
Indian Health Svc,,2021-03-11,57.49999999999999
Indian Health Svc,,2021-03-12,57.699999999999996
Indian Health Svc,,2021-03-13,59.199999999999996
Indian Health Svc,,2021-03-14,60.199999999999996
Indian Health Svc,,2021-03-15,61.1
Indian Health Svc,,2021-03-16,62
Indian Health Svc,,2021-03-17,59.4
Indian Health Svc,,2021-03-18,60.3
Indian Health Svc,,2021-03-19,60.099999999999994
Indian Health Svc,,2021-03-20,61
Indian Health Svc,,2021-03-21,62.3
Indian Health Svc,,2021-03-22,63.1
Indian Health Svc,,2021-03-23,62.6
Indian Health Svc,,2021-03-24,61.8
Indian Health Svc,,2021-03-25,62.5
Indian Health Svc,,2021-03-26,61.9
Indian Health Svc,,2021-03-27,62.8
Indian Health Svc,,2021-03-28,64.3
Indian Health Svc,,2021-03-29,64.7
Indian Health Svc,,2021-03-30,64.4
Indian Health Svc,,2021-03-31,63.800000000000004
Indian Health Svc,,2021-04-01,64.9
Indian Health Svc,,2021-04-02,65.10000000000001
Indian Health Svc,,2021-04-03,64.9
Indian Health Svc,,2021-04-04,66
Indian Health Svc,,2021-04-05,66.10000000000001
Indian Health Svc,,2021-04-06,65.4
Indian Health Svc,,2021-04-07,65.3
Indian Health Svc,,2021-04-08,65.7
Indian Health Svc,,2021-04-09,65.9
Indian Health Svc,,2021-04-10,66.7
Indian Health Svc,,2021-04-11,67.2
Indian Health Svc,,2021-04-12,67.4
Indian Health Svc,,2021-04-13,67.30000000000001
Indian Health Svc,,2021-04-14,67.7
Indian Health Svc,,2021-04-15,68.2
Indian Health Svc,,2021-04-16,69
Indian Health Svc,,2021-04-17,69.39999999999999
Indian Health Svc,,2021-04-18,70
Indian Health Svc,,2021-04-19,70.1
Indian Health Svc,,2021-04-20,70.19999999999999
Indian Health Svc,,2021-04-21,70.5
Indian Health Svc,,2021-04-22,70.89999999999999
Indian Health Svc,,2021-04-23,71.6
Indian Health Svc,,2021-04-24,72
Indian Health Svc,,2021-04-25,72.6
Indian Health Svc,,2021-04-26,72.7
Indian Health Svc,,2021-04-27,72.89999999999999
Indian Health Svc,,2021-04-28,73
Indian Health Svc,,2021-04-29,73.5
Indian Health Svc,,2021-04-30,73.9
Indian Health Svc,,2021-05-01,74.5
Indian Health Svc,,2021-05-02,75
Indian Health Svc,,2021-05-03,75
Indian Health Svc,,2021-05-04,75.1
Indian Health Svc,,2021-05-05,75.2
Indian Health Svc,,2021-05-06,75.7
Indian Health Svc,,2021-05-07,76
Indian Health Svc,,2021-05-08,76.2
Indian Health Svc,,2021-05-09,76.5
Indian Health Svc,,2021-05-10,76.5
Indian Health Svc,,2021-05-11,76.6
Indian Health Svc,,2021-05-12,76.4
Indian Health Svc,,2021-05-13,76.8
Indian Health Svc,,2021-05-14,77
Indian Health Svc,,2021-05-15,77.10000000000001
Indian Health Svc,,2021-05-16,77.5
Indian Health Svc,,2021-05-17,77.5
Indian Health Svc,,2021-05-18,77.60000000000001
Indian Health Svc,,2021-05-19,77.10000000000001
Indian Health Svc,,2021-05-20,77.60000000000001
Indian Health Svc,,2021-05-21,77.8
Indian Health Svc,,2021-05-22,78.10000000000001
Indian Health Svc,,2021-05-23,78.4
Indian Health Svc,,2021-05-24,78.4
Indian Health Svc,,2021-05-25,78.4
Indian Health Svc,,2021-05-26,78.5
Indian Health Svc,,2021-05-27,78.7
Indian Health Svc,,2021-05-28,79
Indian Health Svc,,2021-05-29,78.9
Indian Health Svc,,2021-05-30,79.10000000000001
Indian Health Svc,,2021-06-01,79.10000000000001
Indian Health Svc,,2021-06-02,79.10000000000001
Indian Health Svc,,2021-06-03,78.9
Indian Health Svc,,2021-06-04,79.10000000000001
Indian Health Svc,,2021-06-05,79.3
Indian Health Svc,,2021-06-06,79.4
Indian Health Svc,,2021-06-07,79.60000000000001
Indian Health Svc,,2021-06-08,79.7
Indian Health Svc,,2021-06-09,79.9
Indian Health Svc,,2021-06-10,80
Indian Health Svc,,2021-06-11,80.10000000000001
Indian Health Svc,,2021-06-12,80.30000000000001
Indian Health Svc,,2021-06-13,80.60000000000001
Indian Health Svc,,2021-06-14,80.80000000000001
Indian Health Svc,,2021-06-15,80.9
Indian Health Svc,,2021-06-16,80.9
Indian Health Svc,,2021-06-17,81.10000000000001
Indian Health Svc,,2021-06-18,81.2
Indian Health Svc,,2021-06-19,81.39999999999999
Indian Health Svc,,2021-06-20,81.69999999999999
Indian Health Svc,,2021-06-21,81.69999999999999
Indian Health Svc,,2021-06-22,81.6
Indiana,,2021-01-12,35.5
Indiana,,2021-01-13,36.5
Indiana,,2021-01-14,37.1
Indiana,,2021-01-15,40.5
Indiana,,2021-01-19,52.1
Indiana,,2021-01-20,48.1
Indiana,,2021-01-21,47.4
Indiana,,2021-01-22,49.3
Indiana,,2021-01-23,53
Indiana,,2021-01-24,53
Indiana,,2021-01-25,58.4
Indiana,,2021-01-26,55.400000000000006
Indiana,,2021-01-27,56.89999999999999
Indiana,,2021-01-28,59.699999999999996
Indiana,,2021-01-29,62.5
Indiana,,2021-01-30,65.2
Indiana,,2021-01-31,65.2
Indiana,,2021-02-01,65.2
Indiana,,2021-02-02,56.10000000000001
Indiana,,2021-02-03,57.599999999999994
Indiana,,2021-02-04,60.099999999999994
Indiana,,2021-02-05,63.6
Indiana,,2021-02-06,67
Indiana,,2021-02-07,67
Indiana,,2021-02-08,67
Indiana,,2021-02-09,63.1
Indiana,,2021-02-10,61.6
Indiana,,2021-02-11,61.6
Indiana,,2021-02-12,64.2
Indiana,,2021-02-13,73.4
Indiana,,2021-02-14,76.3
Indiana,,2021-02-16,75.5
Indiana,,2021-02-17,76.9
Indiana,,2021-02-18,77.5
Indiana,,2021-02-19,80.30000000000001
Indiana,,2021-02-20,83
Indiana,,2021-02-21,85.39999999999999
Indiana,,2021-02-22,86.9
Indiana,,2021-02-23,76.2
Indiana,,2021-02-24,78.5
Indiana,,2021-02-25,80.60000000000001
Indiana,,2021-02-26,82.1
Indiana,,2021-02-27,84
Indiana,,2021-02-28,86
Indiana,,2021-03-01,87.4
Indiana,,2021-03-02,79.10000000000001
Indiana,,2021-03-03,79.5
Indiana,,2021-03-04,79.60000000000001
Indiana,,2021-03-05,79.80000000000001
Indiana,,2021-03-06,81.6
Indiana,,2021-03-07,83.6
Indiana,,2021-03-08,85.2
Indiana,,2021-03-09,77.5
Indiana,,2021-03-10,78.2
Indiana,,2021-03-11,78.60000000000001
Indiana,,2021-03-12,80
Indiana,,2021-03-13,83.8
Indiana,,2021-03-14,83.8
Indiana,,2021-03-15,85.1
Indiana,,2021-03-16,77.9
Indiana,,2021-03-17,78.3
Indiana,,2021-03-18,78.7
Indiana,,2021-03-19,79.80000000000001
Indiana,,2021-03-20,79.60000000000001
Indiana,,2021-03-21,81.2
Indiana,,2021-03-22,82.19999999999999
Indiana,,2021-03-23,78.10000000000001
Indiana,,2021-03-24,78.7
Indiana,,2021-03-25,79.60000000000001
Indiana,,2021-03-26,80.80000000000001
Indiana,,2021-03-27,79.80000000000001
Indiana,,2021-03-28,81.10000000000001
Indiana,,2021-03-29,82.19999999999999
Indiana,,2021-03-30,78
Indiana,,2021-03-31,78.9
Indiana,,2021-04-01,79.2
Indiana,,2021-04-02,80.30000000000001
Indiana,,2021-04-03,81.69999999999999
Indiana,,2021-04-04,82.89999999999999
Indiana,,2021-04-05,83.7
Indiana,,2021-04-06,74.3
Indiana,,2021-04-07,74.8
Indiana,,2021-04-08,75.1
Indiana,,2021-04-09,76.4
Indiana,,2021-04-10,77
Indiana,,2021-04-11,78.4
Indiana,,2021-04-12,79.60000000000001
Indiana,,2021-04-13,74.3
Indiana,,2021-04-14,74.2
Indiana,,2021-04-15,74.7
Indiana,,2021-04-16,75.8
Indiana,,2021-04-17,76.1
Indiana,,2021-04-18,77.2
Indiana,,2021-04-19,77.8
Indiana,,2021-04-20,75.1
Indiana,,2021-04-21,74
Indiana,,2021-04-22,74.7
Indiana,,2021-04-23,75
Indiana,,2021-04-24,75
Indiana,,2021-04-25,75.8
Indiana,,2021-04-26,76.3
Indiana,,2021-04-27,73.9
Indiana,,2021-04-28,74.4
Indiana,,2021-04-29,75.1
Indiana,,2021-04-30,75.6
Indiana,,2021-05-01,76
Indiana,,2021-05-02,76.8
Indiana,,2021-05-03,77.2
Indiana,,2021-05-04,76.2
Indiana,,2021-05-05,76.4
Indiana,,2021-05-06,76.8
Indiana,,2021-05-07,77.60000000000001
Indiana,,2021-05-08,77.9
Indiana,,2021-05-09,78.7
Indiana,,2021-05-10,79.2
Indiana,,2021-05-11,78.2
Indiana,,2021-05-12,78.2
Indiana,,2021-05-13,78.60000000000001
Indiana,,2021-05-14,78.60000000000001
Indiana,,2021-05-15,78.60000000000001
Indiana,,2021-05-16,79.2
Indiana,,2021-05-17,79.60000000000001
Indiana,,2021-05-18,79
Indiana,,2021-05-19,79.3
Indiana,,2021-05-20,79.4
Indiana,,2021-05-21,78.8
Indiana,,2021-05-22,79
Indiana,,2021-05-23,79.5
Indiana,,2021-05-24,79.80000000000001
Indiana,,2021-05-25,79.2
Indiana,,2021-05-26,79.5
Indiana,,2021-05-27,79.5
Indiana,,2021-05-28,79.9
Indiana,,2021-05-29,78.9
Indiana,,2021-05-30,79.3
Indiana,,2021-06-01,79.5
Indiana,,2021-06-02,79.5
Indiana,,2021-06-03,79.5
Indiana,,2021-06-04,79.7
Indiana,,2021-06-05,79.60000000000001
Indiana,,2021-06-06,79.9
Indiana,,2021-06-07,80.2
Indiana,,2021-06-08,79.9
Indiana,,2021-06-09,80.2
Indiana,,2021-06-10,80.2
Indiana,,2021-06-11,80.4
Indiana,,2021-06-12,80.60000000000001
Indiana,,2021-06-13,80.9
Indiana,,2021-06-14,81.69999999999999
Indiana,,2021-06-15,81.6
Indiana,,2021-06-16,81.6
Indiana,,2021-06-17,82.3
Indiana,,2021-06-18,82.5
Indiana,,2021-06-19,82.5
Indiana,,2021-06-20,82.69999999999999
Indiana,,2021-06-21,82.89999999999999
Indiana,,2021-06-22,82.8
Iowa,,2021-01-12,47.199999999999996
Iowa,,2021-01-13,42.4
Iowa,,2021-01-14,41.8
Iowa,,2021-01-15,45
Iowa,,2021-01-19,53.900000000000006
Iowa,,2021-01-20,51.5
Iowa,,2021-01-21,48.3
Iowa,,2021-01-22,50.3
Iowa,,2021-01-23,49.8
Iowa,,2021-01-24,52.900000000000006
Iowa,,2021-01-25,54.300000000000004
Iowa,,2021-01-26,54.800000000000004
Iowa,,2021-01-27,56.3
Iowa,,2021-01-28,54.300000000000004
Iowa,,2021-01-29,56.3
Iowa,,2021-01-30,56.89999999999999
Iowa,,2021-01-31,60.3
Iowa,,2021-02-01,61.6
Iowa,,2021-02-02,62.5
Iowa,,2021-02-03,59.699999999999996
Iowa,,2021-02-04,59.3
Iowa,,2021-02-05,57.8
Iowa,,2021-02-06,60.4
Iowa,,2021-02-07,64.3
Iowa,,2021-02-08,67.60000000000001
Iowa,,2021-02-09,68.89999999999999
Iowa,,2021-02-10,68.2
Iowa,,2021-02-11,66.9
Iowa,,2021-02-12,69.1
Iowa,,2021-02-13,72.6
Iowa,,2021-02-14,76.4
Iowa,,2021-02-16,79
Iowa,,2021-02-17,80
Iowa,,2021-02-18,78.3
Iowa,,2021-02-19,82.5
Iowa,,2021-02-20,81.6
Iowa,,2021-02-21,84.7
Iowa,,2021-02-22,86.3
Iowa,,2021-02-23,82.39999999999999
Iowa,,2021-02-24,78.4
Iowa,,2021-02-25,75.4
Iowa,,2021-02-26,75
Iowa,,2021-02-27,75.9
Iowa,,2021-02-28,79.10000000000001
Iowa,,2021-03-01,81.5
Iowa,,2021-03-02,78.8
Iowa,,2021-03-03,76.7
Iowa,,2021-03-04,75.8
Iowa,,2021-03-05,75
Iowa,,2021-03-06,77.8
Iowa,,2021-03-07,81.89999999999999
Iowa,,2021-03-08,84.89999999999999
Iowa,,2021-03-09,81.89999999999999
Iowa,,2021-03-10,81.10000000000001
Iowa,,2021-03-11,81.10000000000001
Iowa,,2021-03-12,82.3
Iowa,,2021-03-13,86.5
Iowa,,2021-03-14,86.5
Iowa,,2021-03-15,88.8
Iowa,,2021-03-16,86
Iowa,,2021-03-17,83.89999999999999
Iowa,,2021-03-18,82.69999999999999
Iowa,,2021-03-19,84.39999999999999
Iowa,,2021-03-20,85.39999999999999
Iowa,,2021-03-21,87.9
Iowa,,2021-03-22,89.4
Iowa,,2021-03-23,86.6
Iowa,,2021-03-24,85.7
Iowa,,2021-03-25,83.7
Iowa,,2021-03-26,84.39999999999999
Iowa,,2021-03-27,85.2
Iowa,,2021-03-28,87.8
Iowa,,2021-03-29,89.3
Iowa,,2021-03-30,86
Iowa,,2021-03-31,84.8
Iowa,,2021-04-01,82.69999999999999
Iowa,,2021-04-02,83.8
Iowa,,2021-04-03,87.9
Iowa,,2021-04-04,87.9
Iowa,,2021-04-05,88.9
Iowa,,2021-04-06,83.3
Iowa,,2021-04-07,82.6
Iowa,,2021-04-08,81.2
Iowa,,2021-04-09,82.6
Iowa,,2021-04-10,82.69999999999999
Iowa,,2021-04-11,85
Iowa,,2021-04-12,86
Iowa,,2021-04-13,84.5
Iowa,,2021-04-14,84.5
Iowa,,2021-04-15,83.3
Iowa,,2021-04-16,84.1
Iowa,,2021-04-17,83.39999999999999
Iowa,,2021-04-18,84.7
Iowa,,2021-04-19,85.7
Iowa,,2021-04-20,84
Iowa,,2021-04-21,83.5
Iowa,,2021-04-22,83.1
Iowa,,2021-04-23,83.7
Iowa,,2021-04-24,84.1
Iowa,,2021-04-25,85.5
Iowa,,2021-04-26,86.1
Iowa,,2021-04-27,85.1
Iowa,,2021-04-28,84.5
Iowa,,2021-04-29,84.3
Iowa,,2021-04-30,84.89999999999999
Iowa,,2021-05-01,85.3
Iowa,,2021-05-02,86.1
Iowa,,2021-05-03,86.8
Iowa,,2021-05-04,86.2
Iowa,,2021-05-05,85.9
Iowa,,2021-05-06,85
Iowa,,2021-05-07,85.2
Iowa,,2021-05-08,85.5
Iowa,,2021-05-09,86.2
Iowa,,2021-05-10,86.8
Iowa,,2021-05-11,86.6
Iowa,,2021-05-12,85.7
Iowa,,2021-05-13,84.89999999999999
Iowa,,2021-05-14,85.2
Iowa,,2021-05-15,85.3
Iowa,,2021-05-16,86
Iowa,,2021-05-17,86.5
Iowa,,2021-05-18,85.8
Iowa,,2021-05-19,85.39999999999999
Iowa,,2021-05-20,85.2
Iowa,,2021-05-21,85.6
Iowa,,2021-05-22,85.7
Iowa,,2021-05-23,86.2
Iowa,,2021-05-24,86.5
Iowa,,2021-05-25,86.4
Iowa,,2021-05-26,86.4
Iowa,,2021-05-27,86.6
Iowa,,2021-05-28,87
Iowa,,2021-05-29,85.1
Iowa,,2021-05-30,85.39999999999999
Iowa,,2021-06-01,85.7
Iowa,,2021-06-02,85.7
Iowa,,2021-06-03,85.6
Iowa,,2021-06-04,85.8
Iowa,,2021-06-05,85.5
Iowa,,2021-06-06,85.8
Iowa,,2021-06-07,86.1
Iowa,,2021-06-08,86
Iowa,,2021-06-09,86.1
Iowa,,2021-06-10,86.1
Iowa,,2021-06-11,85.8
Iowa,,2021-06-12,86
Iowa,,2021-06-13,86.3
Iowa,,2021-06-14,86.6
Iowa,,2021-06-15,86.8
Iowa,,2021-06-16,86.8
Iowa,,2021-06-17,87
Iowa,,2021-06-18,87
Iowa,,2021-06-19,87.1
Iowa,,2021-06-20,87.3
Iowa,,2021-06-21,87.4
Iowa,,2021-06-22,87.4
Kansas,,2021-01-12,40.5
Kansas,,2021-01-13,32.800000000000004
Kansas,,2021-01-14,34.8
Kansas,,2021-01-15,37.2
Kansas,,2021-01-19,45
Kansas,,2021-01-20,46.2
Kansas,,2021-01-21,41.8
Kansas,,2021-01-22,40.699999999999996
Kansas,,2021-01-23,41.6
Kansas,,2021-01-24,43.4
Kansas,,2021-01-25,44.4
Kansas,,2021-01-26,45.6
Kansas,,2021-01-27,42.9
Kansas,,2021-01-28,46.9
Kansas,,2021-01-29,46.2
Kansas,,2021-01-30,50
Kansas,,2021-01-31,53.6
Kansas,,2021-02-01,54.900000000000006
Kansas,,2021-02-02,55.900000000000006
Kansas,,2021-02-03,51.2
Kansas,,2021-02-04,53.300000000000004
Kansas,,2021-02-05,53.6
Kansas,,2021-02-06,56.89999999999999
Kansas,,2021-02-07,60.199999999999996
Kansas,,2021-02-08,61.6
Kansas,,2021-02-09,62.1
Kansas,,2021-02-10,57.699999999999996
Kansas,,2021-02-11,59
Kansas,,2021-02-12,60.3
Kansas,,2021-02-13,63.2
Kansas,,2021-02-14,67
Kansas,,2021-02-16,68.30000000000001
Kansas,,2021-02-17,69.6
Kansas,,2021-02-18,71.8
Kansas,,2021-02-19,74.7
Kansas,,2021-02-20,75.7
Kansas,,2021-02-21,78.9
Kansas,,2021-02-22,79.7
Kansas,,2021-02-23,73.9
Kansas,,2021-02-24,70.39999999999999
Kansas,,2021-02-25,64.60000000000001
Kansas,,2021-02-26,65.10000000000001
Kansas,,2021-02-27,67.30000000000001
Kansas,,2021-02-28,70.3
Kansas,,2021-03-01,71.6
Kansas,,2021-03-02,72.5
Kansas,,2021-03-03,64.2
Kansas,,2021-03-04,63.3
Kansas,,2021-03-05,62.9
Kansas,,2021-03-06,64.8
Kansas,,2021-03-07,67.30000000000001
Kansas,,2021-03-08,68.10000000000001
Kansas,,2021-03-09,68.7
Kansas,,2021-03-10,64.4
Kansas,,2021-03-11,66
Kansas,,2021-03-12,67.7
Kansas,,2021-03-13,67.7
Kansas,,2021-03-14,71.6
Kansas,,2021-03-15,72.3
Kansas,,2021-03-16,72.5
Kansas,,2021-03-17,67.9
Kansas,,2021-03-18,69.1
Kansas,,2021-03-19,69
Kansas,,2021-03-20,71.39999999999999
Kansas,,2021-03-21,73.9
Kansas,,2021-03-22,74.5
Kansas,,2021-03-23,74.5
Kansas,,2021-03-24,71.3
Kansas,,2021-03-25,71.89999999999999
Kansas,,2021-03-26,71.5
Kansas,,2021-03-27,74.1
Kansas,,2021-03-28,76
Kansas,,2021-03-29,76.8
Kansas,,2021-03-30,76
Kansas,,2021-03-31,72.2
Kansas,,2021-04-01,70.7
Kansas,,2021-04-02,72.8
Kansas,,2021-04-03,74.7
Kansas,,2021-04-04,76.7
Kansas,,2021-04-05,77.3
Kansas,,2021-04-06,76.8
Kansas,,2021-04-07,73
Kansas,,2021-04-08,73.6
Kansas,,2021-04-09,73.3
Kansas,,2021-04-10,74.7
Kansas,,2021-04-11,76.6
Kansas,,2021-04-12,77.10000000000001
Kansas,,2021-04-13,77.3
Kansas,,2021-04-14,75.9
Kansas,,2021-04-15,75.7
Kansas,,2021-04-16,75.2
Kansas,,2021-04-17,75.8
Kansas,,2021-04-18,76.9
Kansas,,2021-04-19,77.4
Kansas,,2021-04-20,77.3
Kansas,,2021-04-21,74.4
Kansas,,2021-04-22,75.4
Kansas,,2021-04-23,74.6
Kansas,,2021-04-24,75.1
Kansas,,2021-04-25,75.9
Kansas,,2021-04-26,76.2
Kansas,,2021-04-27,76.2
Kansas,,2021-04-28,74
Kansas,,2021-04-29,73.2
Kansas,,2021-04-30,73.3
Kansas,,2021-05-01,73.8
Kansas,,2021-05-02,74.4
Kansas,,2021-05-03,74.5
Kansas,,2021-05-04,74.5
Kansas,,2021-05-05,74.6
Kansas,,2021-05-06,74.8
Kansas,,2021-05-07,75.3
Kansas,,2021-05-08,75.3
Kansas,,2021-05-09,75.9
Kansas,,2021-05-10,76.1
Kansas,,2021-05-11,75.9
Kansas,,2021-05-12,76.1
Kansas,,2021-05-13,76.3
Kansas,,2021-05-14,76.1
Kansas,,2021-05-15,76.1
Kansas,,2021-05-16,76.5
Kansas,,2021-05-17,76.6
Kansas,,2021-05-18,76.6
Kansas,,2021-05-19,76.8
Kansas,,2021-05-20,77
Kansas,,2021-05-21,76.8
Kansas,,2021-05-22,77
Kansas,,2021-05-23,77.4
Kansas,,2021-05-24,77.60000000000001
Kansas,,2021-05-25,77.7
Kansas,,2021-05-26,78.10000000000001
Kansas,,2021-05-27,78.2
Kansas,,2021-05-28,78.3
Kansas,,2021-05-29,77.7
Kansas,,2021-05-30,77.9
Kansas,,2021-06-01,78.10000000000001
Kansas,,2021-06-02,78.10000000000001
Kansas,,2021-06-03,78.10000000000001
Kansas,,2021-06-04,78.3
Kansas,,2021-06-05,77.8
Kansas,,2021-06-06,78
Kansas,,2021-06-07,78.10000000000001
Kansas,,2021-06-08,78.60000000000001
Kansas,,2021-06-09,78.5
Kansas,,2021-06-10,78.7
Kansas,,2021-06-11,78.8
Kansas,,2021-06-12,78.9
Kansas,,2021-06-13,79.2
Kansas,,2021-06-14,79.2
Kansas,,2021-06-15,79.4
Kansas,,2021-06-16,79.5
Kansas,,2021-06-17,79.60000000000001
Kansas,,2021-06-18,79.5
Kansas,,2021-06-19,79.60000000000001
Kansas,,2021-06-20,79.7
Kansas,,2021-06-21,79.9
Kansas,,2021-06-22,79.9
Kentucky,,2021-01-12,40.1
Kentucky,,2021-01-13,43.2
Kentucky,,2021-01-14,46.800000000000004
Kentucky,,2021-01-15,51.800000000000004
Kentucky,,2021-01-19,64
Kentucky,,2021-01-20,50.4
Kentucky,,2021-01-21,52.2
Kentucky,,2021-01-22,54.50000000000001
Kentucky,,2021-01-23,57.49999999999999
Kentucky,,2021-01-24,63.6
Kentucky,,2021-01-25,65.3
Kentucky,,2021-01-26,56.00000000000001
Kentucky,,2021-01-27,55.2
Kentucky,,2021-01-28,56.00000000000001
Kentucky,,2021-01-29,56.39999999999999
Kentucky,,2021-01-30,59.4
Kentucky,,2021-01-31,62.2
Kentucky,,2021-02-01,63.9
Kentucky,,2021-02-02,61.3
Kentucky,,2021-02-03,60.5
Kentucky,,2021-02-04,61.1
Kentucky,,2021-02-05,64.8
Kentucky,,2021-02-06,69.19999999999999
Kentucky,,2021-02-07,73.4
Kentucky,,2021-02-08,75.6
Kentucky,,2021-02-09,68.60000000000001
Kentucky,,2021-02-10,69.6
Kentucky,,2021-02-11,68.89999999999999
Kentucky,,2021-02-12,72.1
Kentucky,,2021-02-13,72.8
Kentucky,,2021-02-14,76.1
Kentucky,,2021-02-16,78.7
Kentucky,,2021-02-17,79
Kentucky,,2021-02-18,76.4
Kentucky,,2021-02-19,78
Kentucky,,2021-02-20,79.80000000000001
Kentucky,,2021-02-21,81.89999999999999
Kentucky,,2021-02-22,83.39999999999999
Kentucky,,2021-02-23,72.1
Kentucky,,2021-02-24,72.6
Kentucky,,2021-02-25,73.8
Kentucky,,2021-02-26,72.39999999999999
Kentucky,,2021-02-27,74.4
Kentucky,,2021-02-28,77.4
Kentucky,,2021-03-01,79.5
Kentucky,,2021-03-02,74.8
Kentucky,,2021-03-03,75.4
Kentucky,,2021-03-04,77.10000000000001
Kentucky,,2021-03-05,75.6
Kentucky,,2021-03-06,77.7
